id,name,description,acronyme,billing_address_city,billing_address_country,billing_address_postalcode,date_fermeture,date_ouverture,directeur_unite_id,delegation_regionale,email,equivalence_autre_institut,etat_avancement_convention,idexternecpa,status,website,cotutelles,mandat_demander,typologie_mandat,thematique,thematique_mandat,annee_renouvellement,decision_apres_evaluation,vague_renouvellement,mandataire_unique_pi_valo,mandataire_unique_collab_rd,team_id,team_set_id,assigned_user_id,structure_valorisation_id,delegation_global_gestion_id,delegation_regionale_id,type_convention,pui,num_rnsr
38feffab-fec0-9fa9-4892-589b4a00ce5e,U1239 (ex U982) (mixte Rouen),Différenciation et Communication Neuronale et Neuroendocrine,U1239,Mont-Saint-Aignan,63,76821,,2017-01-01,140640,DR Nord Ouest,,,,21457455,actif,,Université de Rouen Normandie,,,0,,,,b,Université de Rouen Normandie,Université de Rouen Normandie,1,1,14578880,65b453e8-904b-6511-ef87-571a0ef32aad,,157179,,normandie,201722721C
3aa67bc8-f08f-68bf-978d-589b4c43c9c6,U1240 (ex U990) (mixte Clermont-Ferrand) - IMoST,Imagerie Moléculaire et Stratégies Théranostiques - IMoST,U1240,Clermont-Ferrand,63,63005,,2017-01-01,143159,DR Auvergne-Rhône-Alpes,,,signee,21457474,actif,,Université d'Auvergne - Clermont-Ferrand 1,,,0,,,,a,INSERM / INSERM-TRANSFERT,INSERM / INSERM-TRANSFERT,1,1,14578880,164190,,158451,convention_mixite,clermont_ferrand,201722539E
3bda1c3a-56ab-926c-f53a-54ddb3c6b351,U1176 (ex U770) (mixte Paris XI) - HITh,"Hémostase, Inflammation, Thrombose (HITh)",U1176,Le Kremlin_Bicêtre,63,94270,,2015-01-01,141034,DR Paris-IDF Sud (ex Paris 11),,,,19101965,actif,,Université Paris-Sud (ex Paris XI),,,0,,,fermee/renouvelle,e,INSERM / INSERM-TRANSFERT,INSERM TRANSFERT,1,1,14578880,164192,,158456,,paris_saclay,201521293J
3d9278a2-0d38-f6a3-b8bb-57174a9821cd,U1222 (mixte Pasteur Paris),"Immunité humorale: mécanismes, effecteurs et thérapies",U1222,Paris cedex 15,63,75724,,2016-01-01,144564,DR Paris-IDF Centre Est (ex Paris 6-12),,,signee,20410000,actif,,Institut Pasteur Paris,,,0,,,,e,Institut Pasteur Paris,Institut Pasteur Paris,1,1,14578880,6d196e98-d18b-f223-f912-62d91c664fdd,,158452,convention_cadre,paris_cite,201622813G
3e396df2-86e3-4b53-9b52-5ea6e7337b15,"US043 (mixte Saclay, CNRS et Curie) - MIC",Centre d’imagerie multimodale,US043,0rsay,63,91405,,2020-01-01,61754671-5ff7-8b97-2952-5ea6e7167700,DR Paris-IDF Centre Est (ex Paris 6-12),,,,26478074,actif,,Université Paris-Saclay; CNRS; INSTITUT CURIE-PSL,,,0,,,,e,INSTITUT CURIE-PSL,INSTITUT CURIE-PSL,1,1,9291620,,,158452,,paris_psl,202023500L
402ebe68-7cb2-b5ab-269b-602c08a215f9,"U1294 (mixte Lyon I, Saint-Etienne, CNRS et INSA Lyon) - CREATIS","Centre de Recherche en Acquisition et Traitement de l'Image pour la Santé
ex U1206",U1294,Villeurbanne cedex,63,69621,,2021-01-01,144600,DR Auvergne-Rhône-Alpes,,,,29199096,actif,,Institut National des Sciences Appliquées de Lyon; Université Lyon I (Claude-Bernard); CNRS; Université Jean Monnet Saint Etienne,,comite_projets_pulsalys,0,,,,a,Comité Projets,,1,1,9291620,164123,,158451,,lyon,200717526Z
40e3e7b9-27a4-9dcb-e2ae-5a953e34b298,U1258 (mixte Strasbourg et CNRS) - IGBMC,INSTITUT DE GENETIQUE ET DE BIOLOGIE MOLECULAIRE ET CELLULAIRE (IGBMC),U1258,Illkirch,63,67404,,2018-01-01,8d80f342-0944-b348-637d-62d55bc1f502,DR Est,,,,22881417,actif,,CNRS; Université de Strasbourg,,,0,,2024,,c,SATT Conectus Alsace,GIS INSTITUT DE GENETIQUE ET DE BIOLOGIE MOLECULAIRE ET CELLULAIRE,1,1,9291620,163734,,158457,,strasbourg,200112491C
43a7855a-e92d-11ef-896b-506b8df7f2c7,U1339 (mixte Curie et CNRS),"Chemical Biology of Cancer

Fusion U830 et U1143",U1339,Paris,63,75005,,2025-01-01,144893,DR Paris-IDF Centre Est (ex Paris 6-12),,,,67861192,actif,,INSERM; CNRS; INSTITUT CURIE-PSL,,,0,,,,d,,,1,1,9291620,,,158452,,,
4411ab12-bfb2-fa06-0ff5-57173eb717d4,"U1207 (mixte Aix-Marseille, IRD, Univ Corse depuis 2024 et SSA depuis 2024) - UVE","Unité des virus émergents

Gestion contrats AMU et Valorisation SATT SE sauf pour le projet Zika géré par Inserm",U1207,Marseille cedex 05,63,13385,,2016-01-01,145889,DR Provence-Alpes-Côte-d'Azur et Corse,,,signee,20409574,actif,,Aix-Marseille Université; Institut de Recherche pour le Développement (ex-ORSTOM); Service de Santé des Armées; Università di Corsica Pasquale Paoli,,,0,,2024,cree,c,SATT Sud Est (SATT PACA Corse SAS),Aix-Marseille Université,1,1,14578880,163731,,158449,convention_mixite,marseille,200817677J
44217635-5fc6-ef7c-cf6e-621733e29d60,U1312 (mixte Bordeaux) - BRIC,"Institut d'oncologie de Bordeaux
Fusion de 4 unités : U1029, U1035, U1053, U1218

Sur BRIC il a été mis en place une expérimentation de sourcing en commun, le MU PI/Valo est décidé par notre réunion mensuelle SATT/IT.",U1312,Bordeaux,63,33076,,2022-01-01,144545,DR Nouvelle Aquitaine,,,,32571905,actif,,Université de Bordeaux,,,0,,,,b,Comité Projets,INSERM / INSERM-TRANSFERT,1,1,9291620,162315,,158454,,bordeaux,202224190C
443ad4a0-0cdb-1423-36fd-5ea7db69c8c2,U1286 (mixte Lille et CHRU Lille) - INFINITE,Institute for Translational Research in Inflammation (INFINITE) ,U1286,Lille,63,59045,,2020-01-01,144609,DR Nord Ouest,,,,26479985,actif,,Centre Hospitalier Universitaire de Lille; Université de Lille,,,0,,,,e,Université de Lille,Université de Lille,1,1,9291620,163441,,157179,,lille,202023580Y
454b5412-cbd9-11ee-8843-506b8df7f2c7,U1326 ERL (mixte Aix-Marseille et CNRS) - RNAnoTHER,"mRNA, Nanomedicine and Theranostic: From cell signaling to personalized therapy ""RNAnoTHER""",U1326,Marseille Cedex 09,63,13288,,2024-01-01,143275,DR Provence-Alpes-Côte-d'Azur et Corse,,UMR7325,signee,47433899,actif,,INSERM; Aix-Marseille Université; CNRS,,,0,,,,c,Comité tripartite,CNRS,1,1,9291620,163731,,158449,convention_mixite,marseille,202424524G
4898e122-00da-8301-330a-571733aac57a,U1213 (mixte Lyon I) - NUDICE,"Nutrition, Diabète et cerveau",U1213,LYON cedex 08,63,69372,,2016-01-01,138790,DR Auvergne-Rhône-Alpes,,,,20409133,actif,,Université Lyon I (Claude-Bernard),,comite_projets_pulsalys,0,,,,a,Comité Projets,Université Lyon I (Claude-Bernard),1,1,14578880,164123,159498,158451,,lyon,200716500J
489c938a-239f-722a-94ee-62b0810cefcd,"U1309 (mixte Rennes, EHESP et CNRS)- RSMS",Recherche sur les Services et le Management en Santé,U1309,Rennes,63,35033,,2022-01-01,a4408094-9bda-5a59-c0e7-6212b2a549de,DR Grand Ouest,,,,33586698,actif,,Université de Rennes I; CNRS; Ecole des Hautes Etudes en Santé Publique,,,0,,,,b,,,1,1,9291620,163982,,161356,,rennes,202224187Z
4a1f36ce-52de-35f9-f7b5-62173d0f41cb,U1315 (mixte Lyon I et CNRS) - PGNM,"Physiopathologie et génétique du neurone et du muscle
éclatement de l'U1217",U1315,Lyon Cedex 08,63,69373,,2022-01-01,b7e3d753-8aa3-2b39-0a0f-560eb0ab444e,DR Auvergne-Rhône-Alpes,,,,32572394,actif,,CNRS; Université Lyon I (Claude-Bernard),,comite_projets_pulsalys,0,,,,a,Comité Projets,,1,1,9291620,164123,,158451,,lyon,202224171G
4a8da810-0e3a-87f2-c26a-54f1e13cd876,U1179 (mixte Versailles St-Quentin),"Handicap neuromusculaire : Physiopathologie, Biotechnologies et Pharmacologies appliquées (END-ICAP)",U1179,Montigny-le-Bretonneux,63,78180,,2015-01-01,137995,DR Paris-IDF Sud (ex Paris 11),,,,19156705,actif,,Université Versailles - St-Quentin-en-Yvelines,,,0,,,,e,,,1,1,14578880,164192,,158456,,paris_saclay,201521271K
4b2fc25c-dd72-ec8b-d5a7-589b2e632c62,U1236 (ex U917) (mixte Rennes I et EFS) - MICMAC,"MIcroenvironnement, Cell differentiation, iMmunology And Cancer (MICMAC)

Nous avons le mandat de l'université de Rennes I.
Pour l'EFS il convient de demander un mandat.",U1236,Rennes,63,35043,,2017-01-01,141234,DR Grand Ouest,,,,21457184,actif,,Etablissement Français du Sang; Université de Rennes I,,,0,,,,b,INSERM / INSERM-TRANSFERT,INSERM / INSERM-TRANSFERT,1,1,14578880,163982,,161356,,rennes,202224204T
4cef4021-d0e7-49ef-08ae-54f058865fe9,"U1167 (ex U744) (mixte Lille 2, Pasteur Lille et CHRU Lille depuis 2020) - RID-AGE","Facteurs de risques et déterminants moléculaires des maladies liées au
vieillissement",U1167,Lille,63,59019,,2015-01-01,141801,DR Nord Ouest,,,,19155279,actif,,Université du Droit et de la Santé - Lille 2; Institut Pasteur de Lille; Centre Hospitalier Universitaire de Lille,,,0,,,fermee/renouvelle,e,Université de Lille,Université de Lille,1,1,14578880,163441,,157179,,lille,200616418Z
4e9edab3-2538-53f7-9b85-603fb41bbdb4,U1298 (mixte Montpellier) - INM,"Institut des Neurosciences de Montpellier (INM)
ex U1051",U1298,Montpellier,63,34091,,2021-01-01,225161,DR Occitanie Méditerranée,,,en signature,29304312,actif,,Université de Montpellier; Université de Montpellier,,,0,,,,a,INSERM / INSERM-TRANSFERT,INSERM / INSERM-TRANSFERT,1,1,9291620,164224,,158453,convention_mixite,montpellier,200316288W
515aed2d-e1d9-099d-caa0-54de29a2a899,U1188 (mixte Réunion) - DETROI,"Diabète - Athérothrombose - Thérapies Réunion
Océan Indien (DéTROI)",U1188,Sainte Clotilde,63,97490,,2015-01-01,143574,DR Occitanie Méditerranée,,,,19103887,actif,,Université  de la Réunion; Université  de la Réunion,,,0,,,,e,INSERM / INSERM-TRANSFERT,,1,1,14578880,6d196e98-d18b-f223-f912-62d91c664fdd,,158453,,montpellier,201019068M
517b4fdd-e255-02bf-a81c-62096e54d5c4,US048 - OERR,Organisation éthique et responsable de la recherche,US048,Paris cedex,63,75181,,2021-04-01,145790,DR Paris-IDF Centre Nord (ex Paris 5-7),,,,32441932,actif,,,,,0,,,,d,,,1,1,9291620,,,161184,,,202124044Y
519c8690-e943-11ef-876c-506b8df7f2c7,U1346 (mixte Paris Cité et INRIA) - HeKA,"Health data- and model- driven approaches for Knowledge Acquisition

Séparation de U1138",U1346,Paris,63,75015,,2025-01-01,223011,DR Paris-IDF Centre Nord (ex Paris 5-7),,,,67866279,actif,,INSERM; Université Paris Cité; INRIA-Institut national de recherche en sciences et technologies du numérique,,,0,,,,d,,,1,1,9291620,,,161184,,,
51a3cfe8-cb1c-b5a6-79cb-571730a668e4,U1208  (mixte Lyon I) - SBRI,"Institut Cellule Souche et Cerveau

Unité sous contrat pour l'INRA (pas de mixité)",U1208,BRON Cedex,63,69675,,2016-01-01,144998,DR Auvergne-Rhône-Alpes,,,,20409010,actif,,Université Lyon I (Claude-Bernard),,comite_projets_pulsalys,0,,,,a,Comité Projets,INSERM / INSERM-TRANSFERT,1,1,14578880,164123,158153,158451,,lyon,200716495D
5255512a-c1b7-11ee-947a-506b8df7f2c7,U1321 ERL,BIothérapies Peptidiques,U1321,Illkirch,63,67412,,2024-01-01,140882,DR Est,,UMR7242,,46390351,actif,,INSERM; Université de Strasbourg; CNRS,,,0,,,,c,Université de Strasbourg,Université de Strasbourg,1,1,9291620,,,158457,,strasbourg,202424522E
54cf54cf-78e5-9ddf-1508-54f1e266b875,U1173 (mixte Versailles St-Quentin) - 2IC,"UFR DE MEDECINE INSERM U1173 
Infection et inflammation chronique (2IC)",U1173,MONTIGNY LE BRETONNEUX,63,78180,,2015-01-01,5e976d7b-08aa-95cf-6a29-56c61be7f91d,DR Paris-IDF Sud (ex Paris 11),,,,19156714,actif,,Université Versailles - St-Quentin-en-Yvelines,,,0,,,,e,,,1,1,14578880,164192,,158456,,paris_saclay,201521272L
566eed6c-91ee-3422-dd8e-584fd4e58afa,US034 (mixte Paris VII) - FRIM,Fédération de Recherche en Imagerie Multimodalité FRIM ,US034,Paris,63,75018,,2016-01-01,143889,DR Paris-IDF Centre Nord (ex Paris 5-7),,US 34 - FRIM,,21249376,actif,,UNIVERSITE DE PARIS (devenue Université Paris Cité en 2022),,,0,,,,d,,,1,1,9291620,,,161184,,paris_cite,201622492H
572c0bc8-0d7f-3a96-5703-54f1f426ec9d,U1180 (ex U769) (mixte Paris XI) - CARPAT,Signalisation et physiopathologie cardiovasculaire,U1180,Châtenay-Malabry,63,92296,,2015-01-01,149798,DR Paris-IDF Sud (ex Paris 11),,,,19156751,actif,,Université Paris-Sud (ex Paris XI),,,0,,,fermee/renouvelle,e,Université Paris-Saclay,Université Paris-Saclay,1,1,14578880,164192,,158456,,paris_saclay,200616436U
57f3f993-ebf7-1063-aaaf-5c503305d162,U1276 (mixte EHESS) - CEMS,"CEMS - RISQUES, VIOLENCES ET REPARATIONS",U1276,Paris,63,75006,,2019-01-01,ad378840-e96d-11ef-b0c0-506b8df7f2c7,DR Paris-IDF Centre Est (ex Paris 6-12),,,,24053753,actif,,Ecole des Hautes Etudes en Sciences Sociales,,,0,,,,d,,,1,1,9291620,6d196e98-d18b-f223-f912-62d91c664fdd,,158452,,,201923184X
586a4dcc-cb1d-ad98-78f9-5808b21ed908,US028 (mixte Paris VI),"Unité de services
PHÉNOTYPAGE DU PETIT ANIMAL",US028,Paris,63,75013,,2014-06-15,142161,DR Paris-IDF Centre Est (ex Paris 6-12),,,,21109784,actif,,Université Pierre et Marie Curie (Paris VI),,,0,,,,d,,,1,1,27b12bc1cedbd8c5cb705c94720c76da,164189,,158452,,sorbonne_u,201521259X
587a4b52-df32-11ef-9914-506b8df7f2c7,U1335 (ex UA006) (mixte Pasteur et CNRS),Institut de l'Audition,U1335,Paris,63,75012,,2025-01-01,4dafe0af-48c8-fa87-cfa5-56c617ce91c0,DR Paris-IDF Centre Est (ex Paris 6-12),,,,67325992,actif,,INSERM; CNRS; Institut Pasteur Paris,,,0,,,,d,,,1,1,9291620,,,158452,,,
58c1ff51-2fd8-e457-245c-5a9537b23a01,U1247 (mixte Amiens) - GRAP,GROUPE DE RECHERCHE SUR L'ALCOOL ET LES PHARMACODEPENDANCES,U1247,Amiens Cedex,63,80025,,2018-01-01,223678,DR Nord Ouest,,,en_negociation,22881087,actif,,Université de Picardie Jules Verne - Amiens,,,0,,,,c,,,1,1,9291620,163441,,157179,convention_mixite,,200720140R
5a39fdca-1ad1-1579-203b-571748020da3,U1216 (mixte Grenoble) - GIN,Grenoble Institut des Neurosciences (GIN),U1216,La Tronche,63,38700,,2016-01-01,140072,DR Auvergne-Rhône-Alpes,,,,20409783,actif,,Université Grenoble Alpes,,,0,,,,a,,,1,1,14578880,164193,,158451,,grenoble,200716488W
5fa264c7-1610-c28c-ede7-54f05abf272e,U1177 (ex U761) (mixte Lille 2 et Pasteur Lille) - M2SV,"M2SV : Médicaments et Molécules pour Agir sur les Systèmes Vivants /
Drugs and Molecules for Living Systems",U1177,Lille,63,59006,,2015-01-01,138038,DR Nord Ouest,,,,19155302,actif,,Institut Pasteur de Lille; Université du Droit et de la Santé - Lille 2,,,0,,,fermee/renouvelle,e,Université de Lille,Université de Lille,1,1,14578880,163441,,157179,,lille,200616430M
5fd65058-1145-3717-1eeb-589b483e3c49,U1237 (ex U919) (mixte Caen) - PhIND,TPA ET TROUBLES NEUROVASCULAIRES,U1237,Caen,63,14073,,2017-01-01,140856,DR Nord Ouest,,,,21457424,actif,,Université de Caen Normandie,,,0,,,,b,INSERM / INSERM-TRANSFERT,INSERM / INSERM-TRANSFERT,1,1,,65b453e8-904b-6511-ef87-571a0ef32aad,,157179,,normandie,201722477M
62591910-02c8-3098-a3eb-5a95407cfcf1,U1261 (mixte Aix-Marseille et Service de santé des Armées) - MCT,MEMBRANES ET CIBLES THERAPEUTIQUES,U1261,Marseille Cedex,63,13385,,2018-01-01,141140,DR Provence-Alpes-Côte-d'Azur et Corse,,,signee,22881455,actif,,Service de Santé des Armées; Aix-Marseille Université,,,0,,2024,,c,SATT Sud Est (SATT PACA Corse SAS),Aix-Marseille Université,1,1,9291620,163731,,158449,convention_mixite,marseille,200617429Y
64d53731-5a9e-2aee-268a-54de13d06a50,U1191 (ex U661) (mixte Montpellier et CNRS) - IGF,"Institut de Génomique Fonctionnelle


Pour les contrats de R&D mandat à définir avec l’ensemble des tutelles de l’unité

",U1191,Montpellier,63,34094,,2015-01-01,145489,DR Occitanie Méditerranée,,,signee,19103287,actif,,Université de Montpellier; CNRS,,,0,,,fermee/renouvelle,a,CNRS,,1,1,14578880,164224,,158453,convention_mixite,montpellier,200717476V
64f6302b-eeb7-547b-a63c-57172d18260b,U1212 (mixte Bordeaux et CNRS) - ARNA,"ARN : Régulations Naturelles et Artificielles (ARNA)
",U1212,BORDEAUX,63,33076,,2016-01-01,144604,DR Nouvelle Aquitaine,,,,20408881,actif,,Université de Bordeaux; CNRS,,,0,,,,b,INSERM / INSERM-TRANSFERT,INSERM / INSERM-TRANSFERT,1,1,14578880,162315,158153,158454,,bordeaux,201622171J
6542faa3-ca9d-3b64-29f9-54dd9f044a8f,U1194 (ex U896) (mixte Montpellier et ICMontpellier) - IRCM,"Institut de Recherche en Cancérologie de Montpellier(IRCM)

Mandat de l'UM et de l'ICM
",U1194,Montpellier,63,34298,,2015-01-01,141119,DR Occitanie Méditerranée,,,,19101826,actif,,Université de Montpellier; Institut Régional du Cancer de Montpellier (ex CRLC Val d'Aurelle Paul-Lamarque),,,0,,,fermee/renouvelle,a,INSERM / INSERM-TRANSFERT,INSERM / INSERM-TRANSFERT,1,1,14288033,164224,,158453,,montpellier,201119661C
65defce6-e92a-11ef-9a44-506b8df7f2c7,U1337 (ex UA005) (mixte Pasteur Paris),Biologie des Infections,U1337,Paris,63,75015,,2025-01-01,144982,DR Paris-IDF Centre Est (ex Paris 6-12),,,,67858709,actif,,Institut Pasteur Paris; INSERM,,,0,,,,d,,,1,1,9291620,,,158452,,,201321618W
682266fc-946e-951f-4b44-589b525216aa,U1246 (mixte Nantes et Tours) - SPHERE,,U1246,Nantes,63,44000,,2017-01-01,91b5e956-a7fe-a6b1-f113-589b5208446e,DR Grand Ouest,,,,21457546,actif,,Université de Nantes; Université de Tours - François Rabelais,,,0,,,,b,Université de Nantes,Université de Nantes,1,1,14578880,163982,,161356,,nantes,201722470E
68510e41-1b45-588e-c9ef-589b1e3a9f5f,U1227 (ex ERI29) (mixte Bretagne Occidentale) - LBAI,Lympocytes B et autoimmunité (LBAI),U1227,Brest,63,29609,,2017-01-01,62cb3526-8727-e3bb-b447-56c617668853,DR Grand Ouest,,,,21456806,actif,,Université de Bretagne-Occidentale - Brest,,,0,,,,b,Université de Bretagne-Occidentale - Brest,Université de Bretagne-Occidentale - Brest,1,1,14578880,163982,,161356,,brest,201722606C
689efc4d-d64c-6d58-1b6c-57693d5c4ebd,U1219 (mixte Bordeaux) - BPH,"Bordeaux Population Health Research Center 

Equipe « SISTM: Statistiques en biologie des systèmes et en médecine translationnelle » de Rodolphe Thibaut fait partie d'une équipe projet INRIA",U1219,Bordeaux cedex,63,33076,,2016-01-01,bbc19e4a-11f6-bc77-1968-56c617aede9c,DR Nouvelle Aquitaine,,,,20715596,actif,,Université de Bordeaux,,,0,,,,b,Université de Bordeaux,Université de Bordeaux,1,1,9291620,162315,,158454,,bordeaux,201622170H
6b82928e-3a0e-a718-e434-620971a178ce,US050 (mixte Caen et CNRS) - CYCERON,CYCERON,US050,Caen Cedex 5,63,14074,,2022-01-01,8465ddc9-b1a6-5788-0140-6209730dfad1,DR Nord Ouest,,,,32442011,actif,,CNRS; Université de Caen Normandie,,,0,,,,b,,,1,1,9291620,,,157179,,normandie,201220890J
70e32504-b2b5-c2d8-f9c9-5ea6e0e52b28,"US042 (mixte Limoges, CNRS et CHU Limoges) - BISCEm",BISCEm - Biologie Intégrative Santé Chimie Environnement,US042,Limoges,63,87025,,2020-01-01,babaa6a2-2d83-668f-5228-5ce26e08c353,DR Nouvelle Aquitaine,,RNSR 202023504R,,26477933,actif,,CNRS; Université de Limoges; Centre Hospitalier Universitaire de Limoges,,,0,,,,b,Université de Limoges,Université de Limoges,1,1,9291620,,,158454,,,202023504R
720bee46-ce48-27c6-9866-6212b5c2c883,U1310 (ex UA009) (mixte Paris Saclay) - ONCOSTEM,"Modèles de cellules souches malignes : applications thérapeutiques
renumérotation de l'UA9",U1310,Villejuif Cedex,63,94805,,2022-01-01,145521,DR Paris-IDF Sud (ex Paris 11),,,,32530127,actif,,Université Paris-Saclay,,,0,,,,e,INSERM / INSERM-TRANSFERT,INSERM / INSERM-TRANSFERT,1,1,9291620,164192,,158456,,paris_saclay,201521297N
7223b86a-a9f2-72a2-d92f-5ea7da0402d1,U1285 ERL (mixte Lille et CNRS),"Glycobiology in Fungal Pathogenesis & Clinical Applications
ERL CNRS",U1285,Lille,63,59045,,2020-01-01,143021,DR Nord Ouest,,,,26479947,actif,,CNRS; Université de Lille,,,0,,,,e,CNRS,,1,1,9291620,163441,,157179,,lille,202023575T
73bca6bf-d4d7-cc0d-f848-54f08898a361,U1192 (mixte Lille 1 et CHRU de Lille) - PRISM,"Protéomique, Réponse Inflammatoire et Spectrométrie de Masse (PRISM)",U1192,Villeneuve d’Ascq,63,59655,,2015-01-01,9a310539-d4cd-d69f-b4b6-54f20cfaffce,DR Nord Ouest,,,,19156309,actif,,Université des Sciences et Technologies de Lille 1; Centre Hospitalier Universitaire de Lille,,,0,,,,e,Université de Lille,Université de Lille,1,1,14578880,163441,,157179,,lille,201119484K
77a80f22-0c41-bd2d-9b97-589b5155f80b,"U1245 (ex U1079, U918 et ERI28) (mixte Rouen)",Genomic and Personalized Medicine in Cancer and Neurological disorders,U1245,Rouen Cedex,63,76183,,2017-01-01,137934,DR Nord Ouest,,,,21457534,actif,,Université de Rouen Normandie,,,0,,,,b,Université de Rouen Normandie,Université de Rouen Normandie,1,1,14578880,65b453e8-904b-6511-ef87-571a0ef32aad,,157179,,normandie,201722543J
783457dc-e953-11ef-b992-506b8df7f2c7,US062 (mixte Sorbonne U et CNRS) - BFSU,﻿Biofonderie de l’Alliance Sorbonne Université,US062,Paris,63,75005,,2025-01-01,044acbf8-e953-11ef-98cf-506b8df7f2c7,DR Paris-IDF Centre Est (ex Paris 6-12),,,,67872994,actif,,Sorbonne Université; CNRS; INSERM,,,0,,,,d,,,1,1,9291620,,,158452,,,
78f49bda-40b4-26ac-6cbe-5f0626d499b1,U1288 (mixte Saclay et Curie) - LITO,LABORATOIRE D'IMAGERIE TRANSLATIONNELLE EN ONCOLOGIE (LITO),U1288,ORSAY   CEDEX,63,91401,,2020-01-01,137883,DR Paris-IDF Centre Est (ex Paris 6-12),,,,26930839,actif,,Université Paris-Saclay; INSTITUT CURIE-PSL,,,0,,,,e,INSTITUT CURIE-PSL,INSTITUT CURIE-PSL,1,1,9291620,150f25f9-6489-e45c-605d-60a6102cc9d2,,158452,,paris_psl,202023549P
79a3258d-43d8-0a89-f8ca-57174996a161,U1223 (mixte Pasteur Paris),Physiopathologie du système immunitaire,U1223,Paris Cedex 15,63,75724,,2016-01-01,141633,DR Paris-IDF Centre Est (ex Paris 6-12),,,signee,20409800,actif,,Institut Pasteur Paris,,,0,,,,e,Institut Pasteur Paris,Institut Pasteur Paris,1,1,14578880,6d196e98-d18b-f223-f912-62d91c664fdd,,158452,convention_cadre,paris_cite,201622494K
7b2d257c-f9a1-2a9a-5f31-589b243bb784,U1230 (ex U835) (mixte Rennes I) - BRM,BRM  : Bacterial regulatory RNAs and Medicine  / ARN régulateurs bactériens et Médecine,U1230,Rennes,63,35043,,2017-01-01,ebce052f-9f39-cac7-af7e-5dc2e00d6950,DR Grand Ouest,,,,21457045,actif,,Université de Rennes I,,,0,,,,b,Université de Rennes I,Université de Rennes I,1,1,14578880,163982,,161356,,rennes,200817513F
7e4ffb3c-dccc-11ef-8362-506b8df7f2c7,U1331 (ex U900) (mixte Curie et Mines Paris Tech),Oncologie computationnelle,U1331,Paris,63,75005,,2025-01-01,143128,DR Paris-IDF Centre Est (ex Paris 6-12),,,,67122504,actif,,INSTITUT CURIE-PSL; Ecole Nationale Supérieure des Mines de Paris - MINES Paris Tech-PSL; INSERM,,,0,,,,d,,,1,1,9291620,,,158452,,,
8027eb1c-cbdf-11ee-be4c-506b8df7f2c7,U1325 (mixte Aix-Marseille) - DyNaMo,Dynamics and nanoenvironment of biological membranes,U1325,Marseille,63,13009,,2024-01-01,c2ad8c35-400d-7ca0-1c96-56c6180a8d26,DR Provence-Alpes-Côte-d'Azur et Corse,,,signee,47435940,actif,,INSERM; Aix-Marseille Université,,,0,,,,c,INSERM / INSERM-TRANSFERT,INSERM / INSERM-TRANSFERT,1,1,9291620,163731,,158449,convention_mixite,marseille,202424508P
807230e7-2fa5-8a42-0d55-620eb65a8525,U1303 ERL (mixte Bordeaux et CNRS),Vulnérabilité et vieillissement du système immunitaire,U1303,Bordeaux,63,33000,,2022-01-01,145684,DR Nouvelle Aquitaine,,,,32511010,actif,,CNRS; Université de Bordeaux,,,0,,,,b,Université de Bordeaux,Université de Bordeaux,1,1,9291620,162315,,158454,,bordeaux,202224234A
81386d27-4366-18ea-d16e-62097322f4fd,US051 (mixte Rouen et CNRS) - HERACLES,HERACLES : High-tech Research infrastructures for Life Sciences,US051,Mont-Saint-Aignan,63,78821,,2022-01-01,140642,DR Nord Ouest,,,,32442058,actif,,Université de Rouen Normandie; CNRS,,,0,,,,b,Université de Rouen Normandie,Université de Rouen Normandie,1,1,9291620,65b453e8-904b-6511-ef87-571a0ef32aad,,157179,,normandie,202224162X
82840590-cdd9-499c-e123-54ddb6897721,U1195 (ex U788) (mixte Paris XI) - DHNS,"Petites molécules de neuroprotection, neurorégénération et
remyélinisation",U1195,Le Kremlin-Bicêtre,63,94276,,2015-01-01,141128,DR Paris-IDF Sud (ex Paris 11),,,signee,19101986,actif,,Université Paris-Sud (ex Paris XI),,,0,,,fermee/renouvelle,e,INSERM / INSERM-TRANSFERT,INSERM / INSERM-TRANSFERT,1,1,14578880,164192,,158456,convention_mixite,paris_saclay,201521292H
828469b5-028c-188d-e8bf-5a953f91c11b,U1260 (mixte Strasbourg) - NanoRegMed,NANOMEDECINE REGENERATIVE,U1260,Strasbourg,63,67000,,2018-01-01,140735,DR Est,,,,22881440,actif,,Université de Strasbourg,,,0,,2024,,c,Université de Strasbourg,Université de Strasbourg,1,1,9291620,163734,,158457,,strasbourg,201822694U
831f3efe-cbe1-11ee-ab28-506b8df7f2c7,U1319 (mixte Lorraine) - INSPIIRE,INterdisciplinarité en Santé Publique Interventions et Instruments de mesure complexes – Région Est (INSPIIRE),U1319,Vandoeuvre-lès-Nancy Cedex,63,54505,,2024-01-01,8d0198c5-fbf7-07ad-9845-56c6170407e5,DR Est,,,en_negociation,47437698,actif,,INSERM; Université de Lorraine,,,0,,,,c,Université de Lorraine,Université de Lorraine,1,1,9291620,164191,163687,158457,,nancy,200918432A
